1535562,2025-03-22,13:55:14,mUiTv07CGP6QFlLZP2r53e7H1dqo5XCSumB5TkPE,oz7ychWpYXKFkAETqNnR,pq1aMbO6zrpAYOypRAC2,sgj4ecUoKW284gw5fP1D,44926a660be42aed9c3d1ec8fd020b3831791c003dcaa3de5a126b701a52fa96a69666bc07544d5b047cf196311552453deb75144a9fa8bdeed1747d09ca7cc4,1.09
1535563,2025-03-22,13:55:25,jdBIow53DkPcOdyG07ZMCb2fJCaisPbJ0C7EmqF6,XUhXgrZkhaFMWwXS1Z5j,Mk05PwcseVwfNDdzngbo,8q3NDujJNUzMrnQupYsq,4cc4b2a30e3c76b8b7f29f6106fc6999bce13c8a02925daa412dee9b584c4d1e6c64c3a68805644181edee82d458f543b84ba86492898a049589071eb83bb4bf,2743.33
1535564,2025-03-22,13:57:13,jFTLhDWUn57zRFCknllJFCDp3diVLq3DeEXNZDNy,evNqJUNSX9frcbFjSPMc,dRbhqv9SzWq0ZafRV7cd,8zLpRvGlN8lEpetzccS4,28addc3b6717f9bd57a5dabbf535b5494a9f6c27f801b623af72658285f802e3cf0d0b880d9f29166e250d88a74daad0422137aa03c063db3c92c92533c636a6,3.60
1535565,2025-03-22,13:57:39,jovwh37AqG6tlTb6ncKY1MfxatoKS6z9VOgs0DSv,ToLM0NSvG7HWIYQnHbme,pGzpi7O1MumbIh3kX9v6,LAJKs6eKkp5Lbwft1ZXI,7351695899becacff6806e966480478d01a56151e4aab008ec976825c6bfe688da8eca24585c9bc50c519053e36150a601c8fed940172a7ee3622e2179366338,1.25
1535566,2025-03-22,13:57:57,KPOSzQfasuAEUhFs7Y3wycWPGNpHziHPgG9Olnyz,kI1qAluHWEkP2SkuHvsn,Rv4ZoodHP3q5rINn91TG,5gix3ask4JMDxaO7lAjp,71caf6b38da5b9ac5acb2fc6ee62c77f6db1d6349bd430666701d33aa610ba0c606e728936f6171daa22c4f7cd410b40c67f21e9eb32b65eed6db55b543e6c3e,2.21
1535567,2025-03-22,13:58:21,j4deD5mVb5ngj0eUoPg2poIsy3ZIpMgjre1hHL4p,LpdT5i4TMCq2gV3Oia6O,dSio1IxA9kip6uqxDrQG,d2wiuFjn3pcStpD0hTKx,2a6a656f974099197b0ff64971229effec8f528a8f83bebdc715094043e050447dd9af15c6a906c85e284f9832f3e9349670cda15d84b16c9cdd1a9119b310e5,1.08
1535568,2025-03-22,13:58:33,L3xvCxXZwJtEKmBqyKa05pvy4DnDl5MZCfCpgps2,6nQls9cafGa7j0zCWqdu,GnP0jTt9NVoLECu4ZscK,cCeGWRedbmjeBsJNQ7NM,61fad940978fed45562405e9f878a47d1093fa09f702490e42e20325df0adc0c2dbf6aa9bf4b64656dff9d21010e0ece04b75fe21eda03a90c77ddfe36720c70,2.48
1535569,2025-03-22,13:58:54,oaNxn4cXs8xrnSZO8HWTqhNw4h32PGp95v6po6nE,Bd5uzwJWiYaWd8bgHeDP,b80HHSOG7VCaCnPdnZ00,9ZEQlMdQd8a86S9j8bxr,1ed1540fa667687a37a35d1b01e5073e4866fb008d5dee10603683041aa20c1c5a5b73dd06831da4a855f94bd1c20bb1627b5b9c4523dce6306220d9aa672e40,1.20
1535570,2025-03-22,13:59:06,w1JrYYGCwsUUPXkji8TebnMFG8U6oNGLNVeSJSHo,MRWNRyVJ6hgTZxmRqVMy,Mwh3BM2GpEOCMu8tcqBn,uRr2Fpw3Kua9xvUVngFS,00d4edd5c8f218bad73af084749b9f2e080688b1e347ee8a86ee1c9c17d98070cbeab947432e0d98e00eb6d367144d893af988f80ff8479bfe849487d326fd28,1.02
1535571,2025-03-22,13:59:19,gHjKgKDTxznVTlAEluKyAHHcGMNAfxlr6wjTDLp5,wxgpEnyzOkV0Mvgi3aAa,rY6HlpoPvrBVZvyShEk4,FupHo7HnDnN3fF9IlI0p,4dcea6328748a36de2ec85cbb0c271d21b1b362f02be2bc3e7820fd3bcdb223b3d73103645744b65658868db21ee4d3f30c14a38668405480ba44d5edbb60251,2.11
1535572,2025-03-22,13:59:42,WyJxH75cEUGunUYsCucK5UcUvOpILjTS35BGSeJf,W6ulYifPt3WeVTVpsS5P,ymQQfVVfSIc8S2GaMqJe,gWnIyDnREFhlLsqROPjK,3f8befb7a79ee1b069a3608906c4e3f1558f3086e91d4b42bb4fb52996af5624279b129c261fa364999e70395d27020d5dd89aeffa0cb8d2686a059ccf217efa,1.01
1535573,2025-03-22,13:59:54,RhllMh5EZSDNGE2lAUW0Nvtw5p8VV9xDRXtDaPCt,s4K8idR2B0YvryOMQvCV,IyCpr6jo5GA3SELzwvGb,o9ZY9tAPQNxN1olIpidf,ac984972d997287e77bb36347b6f04aa36681e5dcb3f7847b5c10ea1f336f221d4efd48d96aee0b44030e5a1c0f7b77b7a326fe1c8be470d78127fc407e0d04d,26.91
1535574,2025-03-22,14:00:45,0VKXWMzVbQdcUIJh539jvfmKl4KNX39a69pWn8g9,DKcQNPEQurXb9Ien9yji,32rw7rsovQj8zS99DUDU,PhEf8zrvk6AmLl2hEAHR,391e772e81599041fc52b6b6edc6dc69fbd531909f1d599edef18c13a1e143779fadc686c2c3aecd3ac08af55b859ef0b73e537ebc505edb4c78b6b06e941b1b,1.22
1535575,2025-03-22,14:01:02,1WHe772dHS0f1OIIf2slTqw6uJBYDboEzTFL677V,f0wBIzlOqT4eqJmSkWGR,Ul14oBFRATkUgNwKtH37,rCNPhwnLHcNxb8x3tEdJ,835d2197587b4fe2e8ef4d5ae17bc69719559336aedae69aed00de20b2674a87807b597a4931f376460656838fabd8678e223bdf83b2f369695d482768cd1ca5,4.99
1535576,2025-03-22,14:01:31,Tu1QORE3LpOIkaKPme7xgBPbFR5lzkJ4zbFNAHh1,txMDOagzw8NQJWOMAU5h,0xiJjE1xF2EM9gLsf39s,ou6PnrWQyo4P7QrfRtmc,1ca7acde64b29b6c2e839ba59daadcd85caa5a7c2dea718bc28fc4e4bf4eac83d84c5fffe6dde0ab6bd1d072eb4eb4555ee0bd7eb809b72f08e961e0e9ed8edc,1.04
1535577,2025-03-22,14:01:44,934DSogiOQ18AxtDvh0gIsrSU19KZ9P6oILKPP8n,uIsbknDuiVoSVwNDI7wv,PkHCcqfnKIcTW28NxHVg,Kd7PklMnnJ1v8XTFuJUi,f7569fd18d1c456f97f3ea4f35da3dc461616727cf3a723751ca68f230c693c2119f6b6673af946658e884c969a599e765fd224885cd0e4d08a16f90a086b19a,3.21
1535578,2025-03-22,14:02:08,BCIMbcXghrWYzszPIbx4U3dRzHcTUGOt9fSeCc5f,OmqqVPTlIyGtoyaCbh2o,FosoeO4cvUwohJWCjxat,908xCnnb8zJbNG0EK4ui,5384c30c573d14696b90bdaf92c1325e28b0586f792d044b7ede504d4cefb53888f983a90c5a1eb39ad4914f2623eee3716f0d1dc5a210e6731cdf9072d82b58,2.52
1535579,2025-03-22,14:02:30,gwjvRy5tdzdv3d4LbAyn3BBDOdsZ3NdvTMlJU5Ej,7fzQBmt5PcD0SfljJelL,c0qjhPDPeAlhgtglYVsK,2c5Nkpk5Aylo9ffehmQj,81d6e4cde50a7f24567c23da6319ff12e2aa199db616d12ed496abf5950963d837b088c8fa16a69b7b679ab35c90be34b6c74a21873b8eb04539fd481e9a0911,1.39
1535580,2025-03-22,14:02:44,slG6RGLtHnorHPgqKroak8pnOJXMLkNcFDJc8PyB,e9DWOIPrDuroQhlKOqB2,5Bu9YwsrNihsg2ALpl3E,AA5hJoL4wSwka1MUtGeH,e730e6bf529403e0bad5caa4855faba7d342f1f8437be0810109f60714257e18913984852e22f360594417566e2b2db276bbb727d92dabeebb8e2f4e5a395f75,3.78
1535581,2025-03-22,14:03:14,JfKhoRTiJJv4nPyFAh88RT8d4nD0xJXD0n2Lmmxs,p5z1rxcVksDEtg2cty8M,Zd4rFrsHplz0hWEoUzS8,DB1t88ad7PxXU6vtUdC8,64bce3f07aef2ba8cb15de9f5fdee3df1ff71339c71e7df24a96f4b9a109abbbf5e703824e2e5d3354cd559eb53d2367fc58c4c2fbcf5a424bc8ec175efcf712,1.00
1535582,2025-03-22,14:03:25,rxrUHMXx2Faefh3u7QUMU0La7jaO06yAgXw42L2x,c1JSv0DdXc1mCLduuzMn,Rv9rhaFw3QhXd8wQavhc,b2FIZIsuY0UAJT9HHmjj,746d3ee4442ea0a3397210b78a1b63d1ed01ba44613418b042d782649f955960eaad591d9f3fc7f66199ff39cdcbd5a595fffd82bfca8ee558756bc943eae968,1.77
1535583,2025-03-22,14:03:44,DkY4IIRor5qi7QVooQU0wFCSk0DKRYMDrGeAtZpe,qxYLoUfrLZE1SlCGjiM4,qpW1G9zOu14WrvWye5sp,SccctpclM1wruD8tVSrP,f77cab29d24f2597be7d9e7d0efbb63c986986db5a63f3d7ccc999d72c6b95bd9839666b48ba0d74200960e9aaca43da4144924beac2637d7a6135d54c55c0fb,7.31
1535584,2025-03-22,14:04:19,ZIGsr9dDSnIXPVRbxVhDBLS2Ui9A3I0AGSQTv8Zd,6p5BCjbQPsWPM0viP2b0,S3vOE03usvyeULyixcGE,XVlBdAiAOXJxhNZc4jhB,17df3d7222ea0db5562a8d71a287f0ca3cb92decc675c6bd1f78fb920d6e33ac45ecb990b9da62dbdd8dab78dc76ab8019968a047029bd6ced94fbf93e3c9cff,4.38
1535585,2025-03-22,14:04:51,hwVtExKi2JDsVKaE6YLqPd3Bh587ghxA4i9Vs1us,2T0TVPqZ60KnbpzFkIIQ,4bXmAjJMJGoG01v9xjcb,gr6fweGyhgROSP4bQRfy,7423c985bb8d570faf9ba7d4fc7967b0086f65a5c1bfc1eba8920eee74174d26b475819dce6c0cf87c1f1dc64f1c940ce4d929c474061c096da1a68a2ddd7b52,1.11
1535586,2025-03-22,14:05:04,iILiGL8FwWumL0iAy0gIWu0ZLMDSspoHVr7IJ3Qt,KaSmjop11UszKUAmVIjS,wJ9ru1YHZKt7oH9zyJ8q,ne5KcsaAYMYoxT1azT8N,74e0aacb28359e61932f7d759f535fac1d74cf6926c93229c5ed7dc7e90e6f467bc55abe1eeb47ff0a39a53e2d549705de02bccccfba4d17796fe4fbb9011797,1.78
1535587,2025-03-22,14:05:21,kHZhx0jbuMLQpK1RJTZfTKD6lBZGtUXfElgqq7pO,MvdCM1UipYHB2NWvs5zY,ra0y5QBsc4wRtk3kjkr5,m7BXXrlN0HgBcCRdj74J,2d5b3f2a30add47b8adc837d984d9e8b5cc983f6eec555cc3b4760f7578c67a6d1687d1a5a57cc66591c249f0c7d7c01fa8cf3babda8c2626b1a6000ef16cd2e,1.25
1535588,2025-03-22,14:05:35,HAoNp4Cr3lE0VumSQh0iIC0GqgnNkBv4aUQskuMi,j26IszhT4KsNc3TznnuZ,8wUbyeVUoiPoHKjHfbBU,b8N0XmRnKwBbkkR5hZfy,0586ec6e1fb309df4ef2775412ce695f6ee1a0fa9e9b909a378b4e52a4ea329691d835af70f54919f88d002292a3777a4e2c829fa702037a1d0aef963daeb7f1,1.00
1535589,2025-03-22,14:05:46,9S618h3Xr5f56lyE163wPmxJlJlhzcDKIRoL4fI9,6h5vrL2zeut17WwT0BE0,5X98faTrjCfN5n5FJ74q,oJSIpGfKaAftZUhWc4rw,0230d7c0f538a3bdc3a9c16138e061a4143f0736838be1b95c45abfb744b46872e744fa273216a1f34788710113f87a1bd54c39cd6d188e8ca98e5949103c337,1.20
1535590,2025-03-22,14:05:58,3xUQqRd2K3tEsnVT6UqPzdhUDepXYYngv1aHntQW,R7uAUSWHOyVOPNyHTXX8,xEZZT9xvUViXfEzNTf08,d0CyLTL7SuJoKGacfukf,936fb451a6496140573997a8faa84ead0859819e18dbfd3f72372b48a524b76c68566ea6bfaf742e444995f6c2ce81ba95ad12ed3a6c79502a442bd39e8610dd,1.44
1535591,2025-03-22,14:06:18,lwzAOXVQD6wV1oTvUunnh00Mx0RCdgiHtlmIsE5G,DBsGQSDK7Jhd7FTaQ0wm,FvFtpZEoGrmSv4hmFCNU,GhPE0pntZxKxhWRG4xIM,9ec9dbbd62f14d08ce7497187c6e32666d05d836338e8311c5745a7e2ee447cd13d44779ecfc4b026388f22deddebd98350adfa1e516b12c2d68e3a9ecced111,1.17
1535592,2025-03-22,14:06:31,rlTBz19G4hpKDl6dZIrIwwF4jjwrFa4brGlYj92g,TXY7Ul7Tyx3jdbCiQTNm,rDiZf2tc9qsUEa9iaQf6,EjMaaZo58DwqCPIrg2PE,98507d65b0c78b2a463b5642cf713419016103cabb51569b76f485b25fcdbdfa4daa2264a85ae8adbda1e1a87f2585113deddb29b38f4e391a9098a978802332,2.39
1535593,2025-03-22,14:06:55,7tuOPxDVUMsdXPLFoLKASuqxlxMiT6uPrk8s0HhC,CxXHOkIZ6h6UMnqtrQnY,m7dHLjj3ofz4pZsNfpzz,ih8lH3POQDNBxM99KJ6c,4d818028d764ba6b9b21223b37cf45b9799d3e6954ddb02499756d92d46d3d8fa03b24258f36a4dc2554977ac9bd9a1b9de6437f18c7ccb553e6f3db3ce671ee,4.64
1538258,2025-03-23,06:56:05,mUghLkPO5gqAOFVilF5FSvR8XjZIlU1B7aGSEBk7,XgDLlSpfpYVsZlkul46S,nh2uTJBlnvezrIqM4K6I,bgRYm2HbawA153eaa6VV,c766479c9d851caf66ba9b2d2d50016fdc1b49f158c28d1c9330a2db2ce0e9e76d07b565e3ff5169adf5556db262a6b46889076c613e5cb641f6106cf25a2835,1.00
1538259,2025-03-23,06:56:16,UbAHhjGibTUdNpebGqPbpSUEasd48p4K4Pu61bQA,iC1tHvNfrrCTRmfAfVHN,6hIdfIqUcZuCAziDBDMr,oWgZDRJZ05nRddLvs1FU,1afa89b709e8c70ca34c96cdc0272de7db8a4ee3a8ada696f10f7cd78bd83f23c77388a4d515ff9ac7f7ee328715d2ac5c59ca06b0b5fb41e8e2ca9625c8a4ca,26.28
1538260,2025-03-23,06:57:08,paB9ctfDJsFLL93rKTUlqjHc5TXcF053IAOy7k1i,fLgDWLY3I3cKKFQ7PL4N,D8B0uHVWJrtriD2cTD6H,NNkrKT7BcuDGeE5kG4SV,462ce39ed05b523054dcbdce0a6e24dae40d75d01499d01d886dd5c5ac5c1234d7b1fc43f1dacbbc0729a014220ac838f36a1cc8502b1a45664c8e1787210fdf,2.43
